"No.","Time","Source","Destination","Protocol","Length","Info"
"146","1.583652","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=87841 Ack=1 Win=631 Len=1220"
"147","1.583705","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=89061 Win=4127 Len=0"
"148","1.605214","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"149","1.605267","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=90281 Win=4127 Len=0"
"150","1.624719","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"151","1.624769","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=91501 Win=4127 Len=0"
"152","1.662431","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"153","1.662499","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=92721 Win=4127 Len=0"
"154","1.704858","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"155","1.704906","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=93941 Win=4127 Len=0"
"156","1.705030","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"157","1.705053","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=95161 Win=4127 Len=0"
"158","1.745796","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"159","1.745843","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=96381 Win=4127 Len=0"
"160","1.745985","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"161","1.746013","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=97601 Win=4127 Len=0"
"162","1.798550","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"163","1.798595","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=98821 Win=4127 Len=0"
"164","1.798711","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"165","1.798731","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=100041 Win=4127 Len=0"
"166","1.907589","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"167","1.907637","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=101261 Win=4127 Len=0"
"168","1.912433","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"169","1.912483","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=102481 Win=4127 Len=0"
"170","1.982731","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"171","1.982807","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=103701 Win=4127 Len=0"
"172","1.999507","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"173","1.999548","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=104921 Win=4127 Len=0"
"174","2.048274","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"175","2.048318","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=106141 Win=4127 Len=0"
"176","2.064545","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"177","2.064586","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=107361 Win=4127 Len=0"
"178","2.079087","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"179","2.079140","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=108581 Win=4127 Len=0"
"180","2.103277","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"181","2.103331","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=109801 Win=4127 Len=0"
"182","2.184354","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=109801 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"183","2.184397","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=111021 Win=4127 Len=0"
"184","2.184514","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=111021 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"185","2.184536","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=112241 Win=4127 Len=0"
"186","2.184672","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=112241 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"187","2.184694","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=113461 Win=4127 Len=0"
"188","2.241823","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=113461 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"189","2.241894","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=114681 Win=4127 Len=0"
"190","2.330663","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=114681 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"191","2.330730","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=115901 Win=4127 Len=0"
"192","2.416245","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=115901 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"193","2.416298","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=117121 Win=4127 Len=0"
"194","2.416452","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=117121 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"195","2.416481","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=118341 Win=4127 Len=0"
"196","2.523761","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=118341 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"197","2.523821","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=119561 Win=4127 Len=0"
"198","2.548863","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=119561 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"199","2.548914","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=120781 Win=4127 Len=0"
"200","2.644333","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=120781 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"201","2.644388","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=122001 Win=4127 Len=0"
"202","2.676097","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=122001 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"203","2.676149","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=123221 Win=4127 Len=0"
"204","2.760506","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=123221 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"205","2.760552","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=124441 Win=4127 Len=0"
"206","2.844440","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=124441 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"207","2.844494","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=125661 Win=4127 Len=0"
"208","2.864307","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=125661 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"209","2.864348","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=126881 Win=4127 Len=0"
"210","2.947439","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=126881 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"211","2.947496","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=128101 Win=4127 Len=0"
"212","2.965170","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=128101 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"213","2.965229","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=129321 Win=4127 Len=0"
"214","3.008374","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=129321 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"215","3.008471","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=130541 Win=4127 Len=0"
"216","3.252893","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=130541 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"217","3.252936","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=131761 Win=4127 Len=0"
"218","3.253039","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=131761 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"219","3.253061","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=132981 Win=4127 Len=0"
"220","3.253205","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=132981 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"221","3.253221","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=134201 Win=4127 Len=0"
"222","3.282049","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=134201 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"223","3.282090","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=135421 Win=4127 Len=0"
"224","3.319266","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=135421 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"225","3.319310","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=136641 Win=4127 Len=0"
"226","3.323231","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=136641 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"227","3.323291","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=137861 Win=4127 Len=0"
"228","3.425787","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=137861 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"229","3.425834","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=139081 Win=4127 Len=0"
"230","3.503938","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=139081 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"231","3.503982","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=140301 Win=4127 Len=0"
"232","3.544402","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=140301 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"233","3.544442","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=141521 Win=4127 Len=0"
"234","3.582686","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=141521 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"235","3.582743","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=142741 Win=4127 Len=0"
"236","3.604716","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=142741 Ack=1 Win=631 Len=1220 [TCP PDU reassembled in 238]"
"237","3.604755","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=143961 Win=4127 Len=0"
"238","3.641877","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Application Data, Ignored Unknown Record"
"239","3.641922","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=145181 Win=4127 Len=0"
"240","3.662840","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"241","3.662895","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=146401 Win=4127 Len=0"
"242","3.723429","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"243","3.723488","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=147621 Win=4127 Len=0"
"244","3.766057","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"245","3.766099","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=148841 Win=4127 Len=0"
"246","3.786319","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"247","3.786358","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=150061 Win=4127 Len=0"
"248","3.794817","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"249","3.794870","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=151281 Win=4127 Len=0"
"250","3.829827","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"251","3.829867","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=152501 Win=4127 Len=0"
"252","3.830008","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"253","3.830041","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=153721 Win=4127 Len=0"
"254","3.836133","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"255","3.836184","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=154941 Win=4127 Len=0"
"256","3.863440","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"257","3.863480","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=156161 Win=4127 Len=0"
"258","3.946321","2409:4072:888:f276:6820:e57f:8fac:50de","2603:1063:27:2::14","TLSv1.2","232","Client Key Exchange, Change Cipher Spec, Encrypted Handshake Message"
"259","3.949459","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TCP","1294","443  >  55865 [ACK] Seq=156161 Ack=1 Win=631 Len=1220"
"260","3.949517","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=157381 Win=4127 Len=0"
"261","3.992000","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"262","3.992058","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=158601 Win=4127 Len=0"
"263","4.022785","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"264","4.022827","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=159821 Win=4127 Len=0"
"265","4.064097","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"266","4.064148","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=161041 Win=4127 Len=0"
"267","4.084624","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"268","4.084681","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=162261 Win=4127 Len=0"
"269","4.103440","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"270","4.103498","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=163481 Win=4127 Len=0"
"271","4.303749","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"272","4.303787","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=164701 Win=4127 Len=0"
"273","4.320456","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"274","4.320506","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=165921 Win=4127 Len=0"
"275","4.344729","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"276","4.344785","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=167141 Win=4127 Len=0"
"277","4.360400","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"278","4.360439","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=168361 Win=4127 Len=0"
"279","4.384771","2600:9000:2354:ce00:19:e3cb:f900:93a1","2409:4072:888:f276:6820:e57f:8fac:50de","TLSv1.2","1294","Ignored Unknown Record"
"280","4.384820","2409:4072:888:f276:6820:e57f:8fac:50de","2600:9000:2354:ce00:19:e3cb:f900:93a1","TCP","74","55865  >  443 [ACK] Seq=1221 Ack=169581 Win=4127 Len=0"
